politician,politicianDescription,image,politicianLabel,date_of_birth
http://www.wikidata.org/entity/Q3554249,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A9rie%20Debord%20par%20Claude%20Truong-Ngoc%20avril%202015.jpg,Valérie Rosso-Debord,1971-11-29T00:00:00Z
http://www.wikidata.org/entity/Q3554304,French economist and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A9rie%20Rabault.jpg,Valérie Rabault,1973-04-25T00:00:00Z
http://www.wikidata.org/entity/Q3559620,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/VF%20officielle%20CLAUDE%20PETIT%20HD.jpg,Vincent Feltesse,1967-04-04T00:00:00Z
http://www.wikidata.org/entity/Q3560729,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Virginie%20Duby-Muller.JPG,Virginie Duby-Muller,1979-08-16T00:00:00Z
http://www.wikidata.org/entity/Q3564277,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A9ronique%20Besse%20Vend%C3%A9e%20wikipedia.jpg,Véronique Besse,1963-08-11T00:00:00Z
http://www.wikidata.org/entity/Q3564334,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A9ronique%20Massonneau%20-%20portrait.jpg,Véronique Massonneau,1959-07-17T00:00:00Z
http://www.wikidata.org/entity/Q3565487,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Wallerand%20de%20Saint-Just%20%28B%29.jpg,Wallerand de Saint-Just,1950-07-06T00:00:00Z
http://www.wikidata.org/entity/Q356919,French MEP,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Moscovici%20en%20mai%202010.png,Pierre Moscovici,1957-09-16T00:00:00Z
http://www.wikidata.org/entity/Q3570661,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Xavier-Dugoin-Villab%C3%A9-%202016-01-16%20-%20IMG%201062.jpg,Xavier Dugoin,1947-03-27T00:00:00Z
http://www.wikidata.org/entity/Q3570723,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20-%20Xavier%20Lemoine%20-%201.jpg,Xavier Lemoine,1960-07-13T00:00:00Z
http://www.wikidata.org/entity/Q3571567,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yanick-Paternotte%20MG%202756.jpg,Yanick Paternotte,1951-12-24T00:00:00Z
http://www.wikidata.org/entity/Q3571688,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20plaque%20Piat.JPG,Yann Piat,1949-06-12T00:00:00Z
http://www.wikidata.org/entity/Q3571749,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yannick%20FAVENNEC%20d%C3%A9put%C3%A9%20de%20la%20Mayenne.jpg,Yannick Favennec,1958-08-12T00:00:00Z
http://www.wikidata.org/entity/Q3571781,French high-ranking civil servant in france and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yannick-Moreau.jpg,Yannick Moreau,1945-12-30T00:00:00Z
http://www.wikidata.org/entity/Q3571783,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yannick%20Moreau%20-%20Marietta%20Trichet.jpg,Yannick Moreau,1975-08-04T00:00:00Z
http://www.wikidata.org/entity/Q3571817,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yannick%20Vaugrenard.jpg,Yannick Vaugrenard,1950-06-25T00:00:00Z
http://www.wikidata.org/entity/Q3571923,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yasmine%20Boudjenah%202017.jpg,Yasmine Boudjenah,1970-12-21T00:00:00Z
http://www.wikidata.org/entity/Q3573330,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yvan%20Blot.jpg,Yvan Blot,1948-06-29T00:00:00Z
http://www.wikidata.org/entity/Q3573437,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/2014-03-26%2020-00-51%20meeting-butzbach.jpg,Yves Ackermann,1949-06-01T00:00:00Z
http://www.wikidata.org/entity/Q3573443,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%98%87%E9%99%A2%E9%95%B7%E6%8E%A5%E8%A6%8B%E6%B3%95%E5%9C%8B%E5%9C%8B%E6%B0%91%E8%AD%B0%E6%9C%83%E5%8F%8B%E8%87%BA%E5%B0%8F%E7%B5%84%E6%88%90%E5%93%A1%E8%89%BE%E5%B7%B4%E9%9B%B7%E7%BE%85%E8%AD%B0%E5%93%A1%E4%B8%80%E8%A1%8C.jpg,Yves Albarello,1952-03-17T00:00:00Z
http://www.wikidata.org/entity/Q3573533,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Bur%20par%20Claude%20Truong-Ngoc%20novembre%202014.jpg,Yves Bur,1951-03-10T00:00:00Z
http://www.wikidata.org/entity/Q3573571,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Contassot%2019-03-2009.jpg,Yves Contassot,1950-04-26T00:00:00Z
http://www.wikidata.org/entity/Q3573595,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20DAUDIGNY%20lors%20des%20voeux%20au%20personnel%20du%20Conseil%20g%C3%A9n%C3%A9ral%20de%20l%27Aisne.%20Janvier%202014.JPG,Yves Daudigny,1947-02-23T00:00:00Z
http://www.wikidata.org/entity/Q3573637,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Detraigne.JPG,Yves Détraigne,1954-12-21T00:00:00Z
http://www.wikidata.org/entity/Q3573671,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/DeputeXIVeLegVeRep-Yves%20Goasdoue2.jpg,Yves Goasdoué,1959-08-22T00:00:00Z
http://www.wikidata.org/entity/Q3573733,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20KRATTINGER.jpg,Yves Krattinger,1948-11-05T00:00:00Z
http://www.wikidata.org/entity/Q3573878,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Nicolin.JPG,Yves Nicolin,1963-03-05T00:00:00Z
http://www.wikidata.org/entity/Q3573907,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Pozzo%20di%20Borgo%202007%2006%2006.jpg,Yves Pozzo di Borgo,1948-05-03T00:00:00Z
http://www.wikidata.org/entity/Q3574148,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yvon%20Robert.jpg,Yvon Robert,1949-11-10T00:00:00Z
http://www.wikidata.org/entity/Q3579837,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/EdouardFillias.jpg,Édouard Fillias,1979-04-21T00:00:00Z
http://www.wikidata.org/entity/Q3579898,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Jacque%20par%20Claude%20Truong-Ngoc%20janvier%202016.jpg,Édouard Jacque,1963-02-10T00:00:00Z
http://www.wikidata.org/entity/Q3579995,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Philippe%20%28cropped%29.jpg,Édouard Philippe,1970-11-28T00:00:00Z
http://www.wikidata.org/entity/Q3587688,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89liane%20Assassi.jpg,Éliane Assassi,1958-10-02T00:00:00Z
http://www.wikidata.org/entity/Q3587715,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89lie%20Aboud.jpg,Élie Aboud,1959-10-12T00:00:00Z
http://www.wikidata.org/entity/Q3588007,French beauty queen and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Elodie%20Gossuin%20Miss%20Europe.jpg,Élodie Gossuin,1980-12-15T00:00:00Z
http://www.wikidata.org/entity/Q3588175,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Emeric%20Br%C3%A9hier.jpg,Émeric Bréhier,1971-12-26T00:00:00Z
http://www.wikidata.org/entity/Q3591087,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Eric%20Diard.jpg,Éric Diard,1965-07-21T00:00:00Z
http://www.wikidata.org/entity/Q3591093,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Eric%20Duboc.JPG,Éric Duboc,1960-10-30T00:00:00Z
http://www.wikidata.org/entity/Q3591191,Guadeloupean politician,http://commons.wikimedia.org/wiki/Special:FilePath/Ericjalton.jpg,Éric Jalton,1961-09-16T00:00:00Z
http://www.wikidata.org/entity/Q3591323,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Quartier%20Orgeval.jpg,Éric Quénard,1972-06-26T00:00:00Z
http://www.wikidata.org/entity/Q3591330,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Eric%20Raoult%20p1370330.jpg,Éric Raoult,1955-06-19T00:00:00Z
http://www.wikidata.org/entity/Q3591368,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20%C3%89ric%20Straumann%20assembl%C3%A9e%20nationale.jpg,Éric Straumann,1964-08-17T00:00:00Z
http://www.wikidata.org/entity/Q3592093,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/2012-06-14%2018-44-09-meeting-soc.jpg,Étienne Butzbach,1952-03-22T00:00:00Z
http://www.wikidata.org/entity/Q3592676,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89va%20Sas%20-%20portrait.jpg,Éva Sas,1970-08-13T00:00:00Z
http://www.wikidata.org/entity/Q365638,Athletics competitor and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Guy%20Drut%201972.JPG,Guy Drut,1950-12-06T00:00:00Z
http://www.wikidata.org/entity/Q366016,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Douste-Blazy%20ABr124875%20cropped.jpg,Philippe Douste-Blazy,1953-01-01T00:00:00Z
http://www.wikidata.org/entity/Q371696,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Sarkozy%2C%20Joelle%20et%20Charles%20Ceccaldi%20Raynaud%2C%202005.jpg,Joëlle Ceccaldi-Raynaud,1951-02-09T00:00:00Z
http://www.wikidata.org/entity/Q377176,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Manifestation%20mariage%20pour%20tous%2C%20Toulouse%2012.JPG,Catherine Grèze,1960-04-15T00:00:00Z
http://www.wikidata.org/entity/Q383499,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Socialist%20rally%20Zenith%202007%2005%2029%20n15.jpg,François Rebsamen,1951-06-25T00:00:00Z
http://www.wikidata.org/entity/Q385437,French economist,http://commons.wikimedia.org/wiki/Special:FilePath/Strauss-Kahn%2C%20Dominique%20%28official%20portrait%202008%29.jpg,Dominique Strauss-Kahn,1949-04-25T00:00:00Z
http://www.wikidata.org/entity/Q385595,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Vanneste%20%28cropped%29.jpg,Christian Vanneste,1947-07-14T00:00:00Z
http://www.wikidata.org/entity/Q389141,French humanitarian,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Malhuret.jpg,Claude Malhuret,1950-03-08T00:00:00Z
http://www.wikidata.org/entity/Q395111,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Agn%C3%A8s%20Le%20Brun%20par%20Claude%20Truong-Ngoc%20mai%202013.jpg,Agnès Le Brun,1961-12-28T00:00:00Z
http://www.wikidata.org/entity/Q427080,member of the National Assembly of France,http://commons.wikimedia.org/wiki/Special:FilePath/Xavier-Breton.jpg,Xavier Breton,1962-11-25T00:00:00Z
http://www.wikidata.org/entity/Q428214,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/CBbureau2014.jpg,Christian Bataille,1946-05-13T00:00:00Z
http://www.wikidata.org/entity/Q429805,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20Lambert.jpg,Alain Lambert,1946-07-20T00:00:00Z
http://www.wikidata.org/entity/Q432406,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Soheib%20Bencheikh.JPG,Soheib Bencheikh,1961-12-20T00:00:00Z
http://www.wikidata.org/entity/Q433637,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Karima%20Delli%2C%20Delhi%2C%20India.jpg,Karima Delli,1979-03-04T00:00:00Z
http://www.wikidata.org/entity/Q436173,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Roselyne%20Bachelot%20-%20Narquin.jpg,Roselyne Bachelot,1946-12-24T00:00:00Z
http://www.wikidata.org/entity/Q437405,French politician and MEP,http://commons.wikimedia.org/wiki/Special:FilePath/Catherine%20Trautmann%20MEP%2C%20Strasbourg%20-%20Diliff.jpg,Catherine Trautmann,1951-01-15T00:00:00Z
http://www.wikidata.org/entity/Q437405,French politician and MEP,http://commons.wikimedia.org/wiki/Special:FilePath/Catherine%20Trautmann%20par%20Claude%20Truong-Ngoc%20juillet%202013.jpg,Catherine Trautmann,1951-01-15T00:00:00Z
http://www.wikidata.org/entity/Q438211,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fadela%20Amara%20IMG%200248.jpg,Fadela Amara,1964-04-25T00:00:00Z
http://www.wikidata.org/entity/Q438465,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Barnier%2C%20Michel-9568.jpg,Michel Barnier,1951-01-09T00:00:00Z
http://www.wikidata.org/entity/Q439490,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nathalie%20Arthaud.png,Nathalie Arthaud,1970-02-23T00:00:00Z
http://www.wikidata.org/entity/Q439594,French politician (Union for a Popular Movement),http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques%20Aillagon%20art%20culture%20handicap%202003a.jpg,Jean-Jacques Aillagon,1946-10-02T00:00:00Z
http://www.wikidata.org/entity/Q439694,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Christine%20Vergiat.jpg,Marie-Christine Vergiat,1956-09-23T00:00:00Z
http://www.wikidata.org/entity/Q439758,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Marielle%20Gallo%20CC%20AGD.jpg,Marielle Gallo,1949-05-19T00:00:00Z
http://www.wikidata.org/entity/Q439971,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Estelle%20Grelier.jpg,Estelle Grelier,1973-06-22T00:00:00Z
http://www.wikidata.org/entity/Q439982,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/03-Nicole.jpg,Nicole Kiil-Nielsen,1949-08-21T00:00:00Z
http://www.wikidata.org/entity/Q439986,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89lisabeth%20Morin-Chartier.jpg,Élisabeth Morin,1947-10-10T00:00:00Z
http://www.wikidata.org/entity/Q439986,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89lisabeth%20Morin-Chartier%20par%20Claude%20Truong-Ngoc%20mai%202013.jpg,Élisabeth Morin,1947-10-10T00:00:00Z
http://www.wikidata.org/entity/Q439991,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Sylvie%20Guillaume%20%28Martin%20Rulsch%29%203.jpg,Sylvie Guillaume,1962-06-11T00:00:00Z
http://www.wikidata.org/entity/Q439998,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Auconie%2C%20Sophie-9730.jpg,Sophie Auconie,1963-08-19T00:00:00Z
http://www.wikidata.org/entity/Q440004,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Striffler%2C%20Mich%C3%A8le-2373.jpg,Michèle Striffler,1957-08-23T00:00:00Z
http://www.wikidata.org/entity/Q440012,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Th%C3%A9r%C3%A8se%20Sanchez-Schmid%20MEP%2C%20Strasbourg%20-%20Diliff.jpg,Marie-Thérèse Sanchez-Schmid,1957-11-15T00:00:00Z
http://www.wikidata.org/entity/Q440151,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fabienne%20Keller%20par%20Claude%20Truong-Ngoc%20avril%202013.jpg,Fabienne Keller,1959-10-20T00:00:00Z
http://www.wikidata.org/entity/Q440732,French MEP,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-H%C3%A9l%C3%A8ne%20Aubert.jpg,Marie-Hélène Aubert,1955-11-16T00:00:00Z
http://www.wikidata.org/entity/Q441626,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christine%20Albanel%202008.jpg,Christine Albanel,1955-06-25T00:00:00Z
http://www.wikidata.org/entity/Q441626,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christine%20Albanel%2C%202007.jpg,Christine Albanel,1955-06-25T00:00:00Z
http://www.wikidata.org/entity/Q441791,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/YannickJadot.jpg,Yannick Jadot,1967-07-27T00:00:00Z
http://www.wikidata.org/entity/Q442810,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Mich%C3%A8le%20Rivasi%2CFrance-MIP-Europaparlament-by-Leila-Paul-1.jpg,Michèle Rivasi,1953-02-09T00:00:00Z
http://www.wikidata.org/entity/Q444504,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Danjean%2C%20Arnaud-2589.jpg,Arnaud Danjean,1971-02-11T00:00:00Z
http://www.wikidata.org/entity/Q444504,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Session%20inaugurale%20du%20Parlement%20Europ%C3%A9en.jpg,Arnaud Danjean,1971-02-11T00:00:00Z
http://www.wikidata.org/entity/Q445705,French MEP,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Juvin%2002.JPG,Philippe Juvin,1964-02-01T00:00:00Z
http://www.wikidata.org/entity/Q446672,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Guite%20Dufay.jpg,Marie-Guite Dufay,1949-05-21T00:00:00Z
http://www.wikidata.org/entity/Q452131,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nicole%20Bricq%20%28cropped%29.jpg,Nicole Bricq,1947-06-10T00:00:00Z
http://www.wikidata.org/entity/Q452139,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Michele%20Delaunay%20%C3%A0%20Bordeaux.jpg,Michèle Delaunay,1947-01-08T00:00:00Z
http://www.wikidata.org/entity/Q452173,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Sarnez%20Mutualite%202008%2003%2004%20n6.jpg,Marielle de Sarnez,1951-03-27T00:00:00Z
http://www.wikidata.org/entity/Q452173,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Sarnez%2C%20Marielle%20de-1496.jpg,Marielle de Sarnez,1951-03-27T00:00:00Z
http://www.wikidata.org/entity/Q453871,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Sandrine%20BELIER%2C%20EELV.jpg,Sandrine Bélier,1973-09-02T00:00:00Z
http://www.wikidata.org/entity/Q455023,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/UMP%20regional%20elections%20Paris%202010-01-21%20n11.jpg,Valérie Pécresse,1967-07-14T00:00:00Z
http://www.wikidata.org/entity/Q461168,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/CDV-01.jpg,Christine de Veyrac,1959-11-06T00:00:00Z
http://www.wikidata.org/entity/Q461366,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Bernadette%20Vergnaud.jpg,Bernadette Vergnaud,1950-09-16T00:00:00Z
http://www.wikidata.org/entity/Q461385,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Tokia%20Sa%C3%AFfi%2002.JPG,Tokia Saïfi,1959-07-11T00:00:00Z
http://www.wikidata.org/entity/Q461393,French politician French MEP,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7oise%20Castex%20%28Martin%20Rulsch%29%201.jpg,Françoise Castex,1956-02-07T00:00:00Z
http://www.wikidata.org/entity/Q461433,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7oise%20Grosset%C3%AAte%20par%20Claude%20Truong-Ngoc%20mai%202013.jpg,Françoise Grossetête,1946-05-17T00:00:00Z
http://www.wikidata.org/entity/Q461446,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nathalie%20Griesbeck%20%28Martin%20Rulsch%29%201.jpg,Nathalie Griesbeck,1956-05-24T00:00:00Z
http://www.wikidata.org/entity/Q461454,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Mnlrose8dy.jpg,Marie-Noëlle Lienemann,1951-07-12T00:00:00Z
http://www.wikidata.org/entity/Q461970,French politician and MEP,http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A9ronique%20Mathieu-Houillon%20par%20Claude%20Truong-Ngoc%20janvier%202016.jpg,Véronique Mathieu,1955-10-28T00:00:00Z
http://www.wikidata.org/entity/Q462761,French/Norwegian jurist and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Manuela%20Ramin-Osmundsen.jpg,Manuela Ramin-Osmundsen,1963-07-15T00:00:00Z
http://www.wikidata.org/entity/Q463260,French academic and politician,http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Gollnisch%20MEP%2C%20Strasbourg%20-%20Diliff.jpg,Bruno Gollnisch,1950-01-28T00:00:00Z
http://www.wikidata.org/entity/Q464029,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-George%20Buffet%202010.jpg,Marie-George Buffet,1949-05-07T00:00:00Z
http://www.wikidata.org/entity/Q467781,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Louis%20Borloo%20par%20Claude%20Truong-Ngoc%20avril%202013.jpg,Jean-Louis Borloo,1951-04-07T00:00:00Z
http://www.wikidata.org/entity/Q467943,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Sylvia%20Pinel%20par%20Claude%20Truong-Ngoc%20avril%202015.jpg,Sylvia Pinel,1977-09-28T00:00:00Z
http://www.wikidata.org/entity/Q467949,French MEP,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Arlette%20Carlotti%20%28Portrait%2C%20crop%29.jpg,Marie-Arlette Carlotti,1952-01-21T00:00:00Z
http://www.wikidata.org/entity/Q468850,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Nora%20Berra%20MEP%201.jpg,Nora Berra,1963-01-21T00:00:00Z
http://www.wikidata.org/entity/Q469010,"Member of the French Socialist Party, mayor of Strasbourg, Member of the French Senate",http://commons.wikimedia.org/wiki/Special:FilePath/Roland%20Ries%20par%20Claude%20Truong-Ngoc%20septembre%202013.jpg,Roland Ries,1945-01-11T00:00:00Z
http://www.wikidata.org/entity/Q469310,French businesswoman,http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20Lauvergeon%20-%20Universit%C3%A9%20d%27%C3%A9t%C3%A9%20du%20MEDEF%202009.jpg,Anne Lauvergeon,1959-08-02T00:00:00Z
http://www.wikidata.org/entity/Q4705647,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/MoDem%20regional%20elections%202010-01-24%20n09.jpg,Alain Dolium,1967-12-11T00:00:00Z
http://www.wikidata.org/entity/Q484605,French lawyer & Managing Director of the International Monetary Fund,http://commons.wikimedia.org/wiki/Special:FilePath/Lagarde%2C%20Christine%20%28official%20portrait%202011%29.jpg,Christine Lagarde,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4846183,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%A9l%C3%A8ne%20Masson-Maret.jpg,Hélène Masson-Maret,1947-04-04T00:00:00Z
http://www.wikidata.org/entity/Q502972,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Brice%20Hortefeux.jpg,Brice Hortefeux,1958-05-11T00:00:00Z
http://www.wikidata.org/entity/Q509124,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Yves-Thibault%20de%20Silguy.jpg,Yves-Thibault de Silguy,1948-07-22T00:00:00Z
http://www.wikidata.org/entity/Q509407,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Luc%20Warsmann%20par%20Claude%20Truong-Ngoc%20janvier%202016.jpg,Jean-Luc Warsmann,1965-10-22T00:00:00Z
http://www.wikidata.org/entity/Q510080,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Constance%20Grip-France-MIP-Europaparlament-by-Leila-Paul-2.jpg,Constance Le Grip,1960-11-14T00:00:00Z
http://www.wikidata.org/entity/Q510080,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Constance%20LE%20GRIP.jpg,Constance Le Grip,1960-11-14T00:00:00Z
http://www.wikidata.org/entity/Q511786,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Monique%20Boulestin%20%28Place%20de%20la%20Motte%29.jpg,Monique Boulestin,1951-03-13T00:00:00Z
http://www.wikidata.org/entity/Q514965,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Jo%20Zimmermann.jpg,Marie-Jo Zimmermann,1951-04-29T00:00:00Z
http://www.wikidata.org/entity/Q517765,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Andr%C3%A9%20Chassaigne%20%C3%A0%20la%20foire%20du%20livre%202010%20de%20Brive%20la%20Gaillarde.JPG,André Chassaigne,1950-07-02T00:00:00Z
http://www.wikidata.org/entity/Q520004,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Jacqueline%20Chev%C3%A9%20Loud%C3%A9ac.jpg,Jacqueline Chevé,1961-08-21T00:00:00Z
http://www.wikidata.org/entity/Q521021,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Hervemorin2008%20recadre.PNG,Hervé Morin,1961-08-17T00:00:00Z
http://www.wikidata.org/entity/Q522753,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20grommerch.jpg,Anne Grommerch,1970-12-11T00:00:00Z
http://www.wikidata.org/entity/Q523632,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20GARDONS%20LE%20CONTACT.JPG,Isabelle Debré,1957-05-23T00:00:00Z
http://www.wikidata.org/entity/Q523719,"singer-songwriter, Guitarist",http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Duteil%202000s.jpg,Yves Duteil,1949-07-24T00:00:00Z
http://www.wikidata.org/entity/Q5238859,French nationalist activist,http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%A9nin-Beaumont%20-%20Pr%C3%A9sentation%20des%20candidats%20du%20Front%20national%20aux%20%C3%A9lections%20d%C3%A9partementales%20du%20Pas-de-Calais%20le%2022%20f%C3%A9vrier%202015%20%288%29.JPG,David Rachline,1987-12-02T00:00:00Z
http://www.wikidata.org/entity/Q524546,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/UMP%20regional%20elections%20Paris%202010-01-21%20n4.jpg,Chantal Jouanno,1969-07-12T00:00:00Z
http://www.wikidata.org/entity/Q528581,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Gu%C3%A9ant%20%28derivate%20work%29.jpg,Claude Guéant,1945-01-17T00:00:00Z
http://www.wikidata.org/entity/Q529265,French stateswoman,http://commons.wikimedia.org/wiki/Special:FilePath/No%C3%ABlle%20Lenoir%202.jpg,Noëlle Lenoir,1948-04-27T00:00:00Z
http://www.wikidata.org/entity/Q529554,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Anne-Marie%20IDRAC1.jpg,Anne-Marie Idrac,1951-07-27T00:00:00Z
http://www.wikidata.org/entity/Q530261,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20Portrait%20of%20Monsieur%20Bicep.JPG,Jean-Jacob Bicep,1965-06-23T00:00:00Z
http://www.wikidata.org/entity/Q530964,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Wikepedia-annette-peulvast-bergeal-mantes-la-ville.jpg,Annette Peulvast-Bergeal,1946-08-21T00:00:00Z
http://www.wikidata.org/entity/Q544725,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Christophe%20B%C3%A9chu.jpg,Christophe Béchu,1974-06-11T00:00:00Z
http://www.wikidata.org/entity/Q544880,French politician,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20Ponga.jpg,Maurice Ponga,1947-06-05T00:00:00Z
